Numéro de département	Date	Nombre cumulé de cas	Source	Observations
COR	20/03/2020	168	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-corse	aucune
COR	21/03/2020	173	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-corse	aucune
COR	22/03/2020	183	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-corse	aucune
67	26/02/2020	0	https://www.grand-est.ars.sante.fr/premier-cas-de-coronavirus-covid-19-valide-en-region-grand-est	Le 27 février l'ARS annonçait le premier cas dans le Grand-Est, ce qui signifie qu'aucun cas n'était connu jusqu'au 26 février
68	26/02/2020	0	https://www.grand-est.ars.sante.fr/premier-cas-de-coronavirus-covid-19-valide-en-region-grand-est	Le 27 février l'ARS annonçait le premier cas dans le Grand-Est, ce qui signifie qu'aucun cas n'était connu jusqu'au 26 février
54	26/02/2020	0	https://www.grand-est.ars.sante.fr/premier-cas-de-coronavirus-covid-19-valide-en-region-grand-est	Le 27 février l'ARS annonçait le premier cas dans le Grand-Est, ce qui signifie qu'aucun cas n'était connu jusqu'au 26 février
51	26/02/2020	0	https://www.grand-est.ars.sante.fr/premier-cas-de-coronavirus-covid-19-valide-en-region-grand-est	Le 27 février l'ARS annonçait le premier cas dans le Grand-Est, ce qui signifie qu'aucun cas n'était connu jusqu'au 26 février
88	26/02/2020	0	https://www.grand-est.ars.sante.fr/premier-cas-de-coronavirus-covid-19-valide-en-region-grand-est	Le 27 février l'ARS annonçait le premier cas dans le Grand-Est, ce qui signifie qu'aucun cas n'était connu jusqu'au 26 février
10	26/02/2020	0	https://www.grand-est.ars.sante.fr/premier-cas-de-coronavirus-covid-19-valide-en-region-grand-est	Le 27 février l'ARS annonçait le premier cas dans le Grand-Est, ce qui signifie qu'aucun cas n'était connu jusqu'au 26 février
52	26/02/2020	0	https://www.grand-est.ars.sante.fr/premier-cas-de-coronavirus-covid-19-valide-en-region-grand-est	Le 27 février l'ARS annonçait le premier cas dans le Grand-Est, ce qui signifie qu'aucun cas n'était connu jusqu'au 26 février
08	26/02/2020	0	https://www.grand-est.ars.sante.fr/premier-cas-de-coronavirus-covid-19-valide-en-region-grand-est	Le 27 février l'ARS annonçait le premier cas dans le Grand-Est, ce qui signifie qu'aucun cas n'était connu jusqu'au 26 février
55	26/02/2020	0	https://www.grand-est.ars.sante.fr/premier-cas-de-coronavirus-covid-19-valide-en-region-grand-est	Le 27 février l'ARS annonçait le premier cas dans le Grand-Est, ce qui signifie qu'aucun cas n'était connu jusqu'au 26 février
67	27/02/2020	1	https://www.grand-est.ars.sante.fr/premier-cas-de-coronavirus-covid-19-valide-en-region-grand-est	aucune
67	02/03/2020	2	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_7_cas_valides_GrandEst_020320.pdf	aucune
68	02/03/2020	3	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_7_cas_valides_GrandEst_020320.pdf	aucune
54	02/03/2020	2	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_7_cas_valides_GrandEst_020320.pdf	Famille originaire des Hauts-de-France, hospitalisée à Nancy
67	04/03/2020	5	https://www.grand-est.ars.sante.fr/coronavirus-covid-19-en-grand-est-nouveau-point-de-situation-au-04032020	aucune
68	04/03/2020	16	https://www.grand-est.ars.sante.fr/coronavirus-covid-19-en-grand-est-nouveau-point-de-situation-au-04032020	aucune
51	04/03/2020	1	https://www.grand-est.ars.sante.fr/coronavirus-covid-19-en-grand-est-nouveau-point-de-situation-au-04032020	aucune
88	04/03/2020	1	https://www.grand-est.ars.sante.fr/coronavirus-covid-19-en-grand-est-nouveau-point-de-situation-au-04032020	aucune
68	06/03/2020	81	https://www.grand-est.ars.sante.fr/coronavirus-covid-19-point-de-situation-dans-le-haut-rhin	aucune
51	08/03/2020	5	https://www.grand-est.ars.sante.fr/system/files/2020-03/Covid19_point_GrandEst080320.pdf	aucune
10	08/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/Covid19_point_GrandEst080320.pdf	aucune
52	08/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/Covid19_point_GrandEst080320.pdf	aucune
08	08/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/Covid19_point_GrandEst080320.pdf	aucune
55	08/03/2020	2	https://www.grand-est.ars.sante.fr/system/files/2020-03/Covid19_point_GrandEst080320.pdf	aucune
54	08/03/2020	10	https://www.grand-est.ars.sante.fr/system/files/2020-03/Covid19_point_GrandEst080320.pdf	aucune
57	08/03/2020	16	https://www.grand-est.ars.sante.fr/system/files/2020-03/Covid19_point_GrandEst080320.pdf	aucune
88	08/03/2020	15	https://www.grand-est.ars.sante.fr/system/files/2020-03/Covid19_point_GrandEst080320.pdf	aucune
67	08/03/2020	46	https://www.grand-est.ars.sante.fr/system/files/2020-03/Covid19_point_GrandEst080320.pdf	aucune
68	08/03/2020	162	https://www.grand-est.ars.sante.fr/system/files/2020-03/Covid19_point_GrandEst080320.pdf	aucune
51	09/03/2020	5	https://www.grand-est.ars.sante.fr/system/files/2020-03/CP_Coronavirus_covid%2019_GrandEst_090320.pdf	aucune
10	09/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/CP_Coronavirus_covid%2019_GrandEst_090320.pdf	aucune
52	09/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/CP_Coronavirus_covid%2019_GrandEst_090320.pdf	aucune
08	09/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/CP_Coronavirus_covid%2019_GrandEst_090320.pdf	aucune
55	09/03/2020	3	https://www.grand-est.ars.sante.fr/system/files/2020-03/CP_Coronavirus_covid%2019_GrandEst_090320.pdf	aucune
54	09/03/2020	11	https://www.grand-est.ars.sante.fr/system/files/2020-03/CP_Coronavirus_covid%2019_GrandEst_090320.pdf	aucune
57	09/03/2020	22	https://www.grand-est.ars.sante.fr/system/files/2020-03/CP_Coronavirus_covid%2019_GrandEst_090320.pdf	aucune
88	09/03/2020	17	https://www.grand-est.ars.sante.fr/system/files/2020-03/CP_Coronavirus_covid%2019_GrandEst_090320.pdf	aucune
67	09/03/2020	53	https://www.grand-est.ars.sante.fr/system/files/2020-03/CP_Coronavirus_covid%2019_GrandEst_090320.pdf	aucune
68	09/03/2020	193	https://www.grand-est.ars.sante.fr/system/files/2020-03/CP_Coronavirus_covid%2019_GrandEst_090320.pdf	aucune
51	10/03/2020	5	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_pointGrandEst100320.pdf	aucune
10	10/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_pointGrandEst100320.pdf	aucune
52	10/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_pointGrandEst100320.pdf	aucune
08	10/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_pointGrandEst100320.pdf	aucune
55	10/03/2020	3	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_pointGrandEst100320.pdf	aucune
54	10/03/2020	11	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_pointGrandEst100320.pdf	aucune
57	10/03/2020	47	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_pointGrandEst100320.pdf	aucune
88	10/03/2020	28	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_pointGrandEst100320.pdf	aucune
67	10/03/2020	104	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_pointGrandEst100320.pdf	aucune
68	10/03/2020	260	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_pointGrandEst100320.pdf	aucune
51	11/03/2020	7	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst_110320.pdf	aucune
10	11/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst_110320.pdf	aucune
52	11/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst_110320.pdf	aucune
08	11/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst_110320.pdf	aucune
55	11/03/2020	3	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst_110320.pdf	aucune
54	11/03/2020	14	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst_110320.pdf	aucune
57	11/03/2020	59	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst_110320.pdf	aucune
88	11/03/2020	31	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst_110320.pdf	aucune
67	11/03/2020	108	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst_110320.pdf	aucune
68	11/03/2020	359	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst_110320.pdf	aucune
67	12/03/2020	157	https://www.grand-est.ars.sante.fr/system/files/2020-03/CP_Coronavirus_Mesuresrenforc%C3%A9esBas-Rhin_130320.pdf	aucune
51	13/03/2020	20	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2013.03.2020.pdf	aucune
10	13/03/2020	1 	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2013.03.2020.pdf	aucune
52	13/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2013.03.2020.pdf	aucune
08	13/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2013.03.2020.pdf	aucune
55	13/03/2020	6	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2013.03.2020.pdf	aucune
54	13/03/2020	35	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2013.03.2020.pdf	aucune
57	13/03/2020	114	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2013.03.2020.pdf	aucune
88	13/03/2020	44	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2013.03.2020.pdf	aucune
67	13/03/2020	219	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2013.03.2020.pdf	aucune
68	13/03/2020	463	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2013.03.2020.pdf	aucune
51	14/03/2020	21	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2014%2003%202020%20.pdf	aucune
10	14/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2014%2003%202020%20.pdf	aucune
52	14/03/2020	2	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2014%2003%202020%20.pdf	aucune
08	14/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2014%2003%202020%20.pdf	aucune
55	14/03/2020	6	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2014%2003%202020%20.pdf	aucune
54	14/03/2020	38	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2014%2003%202020%20.pdf	aucune
57	14/03/2020	122	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2014%2003%202020%20.pdf	aucune
88	14/03/2020	44	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2014%2003%202020%20.pdf	aucune
67	14/03/2020	239	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2014%2003%202020%20.pdf	aucune
68	14/03/2020	494	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2014%2003%202020%20.pdf	aucune
51	15/03/2020	22	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2015%2003%202020.pdf	aucune
10	15/03/2020	7	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2015%2003%202020.pdf	aucune
52	15/03/2020	3	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2015%2003%202020.pdf	aucune
08	15/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2015%2003%202020.pdf	aucune
55	15/03/2020	10	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2015%2003%202020.pdf	aucune
54	15/03/2020	60	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2015%2003%202020.pdf	aucune
57	15/03/2020	197	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2015%2003%202020.pdf	aucune
88	15/03/2020	59	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2015%2003%202020.pdf	aucune
67	15/03/2020	323	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2015%2003%202020.pdf	aucune
68	15/03/2020	688	https://www.grand-est.ars.sante.fr/system/files/2020-03/Communique%20Coronavirus%20covid%2019%20-%20point%20de%20situation%20en%20Grand%20Est%2015%2003%202020.pdf	aucune
51	16/03/2020	37	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst160320.pdf	aucune
10	16/03/2020	12	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst160320.pdf	aucune
52	16/03/2020	3	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst160320.pdf	aucune
08	16/03/2020	1	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst160320.pdf	aucune
55	16/03/2020	10	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst160320.pdf	aucune
54	16/03/2020	66	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst160320.pdf	aucune
57	16/03/2020	222	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst160320.pdf	aucune
88	16/03/2020	61	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst160320.pdf	aucune
67	16/03/2020	354	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst160320.pdf	aucune
68	16/03/2020	688	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst160320.pdf	aucune
51	17/03/2020	37	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst170320.pdf	aucune
10	17/03/2020	14	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst170320.pdf	aucune
52	17/03/2020	7	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst170320.pdf	aucune
08	17/03/2020	3	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst170320.pdf	aucune
55	17/03/2020	18	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst170320.pdf	aucune
54	17/03/2020	85	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst170320.pdf	aucune
57	17/03/2020	295	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst170320.pdf	aucune
88	17/03/2020	66	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst170320.pdf	aucune
67	17/03/2020	376	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst170320.pdf	aucune
68	17/03/2020	700	https://www.grand-est.ars.sante.fr/system/files/2020-03/CPCoronavirus_GrandEst170320.pdf	aucune
HDF	09/03/2020	192	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
HDF	10/03/2020	222	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
HDF	11/03/2020	263	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
HDF	12/03/2020	337	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
HDF	13/03/2020	368	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
HDF	14/03/2020	463	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
HDF	15/03/2020	525	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
HDF	16/03/2020	585	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
HDF	17/03/2020	612	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
HDF	18/03/2020	665	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
HDF	19/03/2020	700	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
HDF	20/03/2020	759	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
HDF	21/03/2020	791	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
HDF	22/03/2020	936	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
IDF	08/03/2020	243	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	09/03/2020	300	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	10/03/2020	440	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	11/03/2020	532	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	12/03/2020	626	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	13/03/2020	876	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	14/03/2020	949	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	15/03/2020	1209	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	16/03/2020	1762	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	17/03/2020	2177	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	18/03/2020	2693	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	19/03/2020	3384	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	20/03/2020	3818	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	21/03/2020	4695	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	22/03/2020	5283	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
27	27/02/2020	0	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie	Puisque le 1er cas normand a été identifié le 28 février
50	27/02/2020	0	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie	Puisque le 1er cas normand a été identifié le 28 février
14	27/02/2020	0	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie	Puisque le 1er cas normand a été identifié le 28 février
76	27/02/2020	0	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie	Puisque le 1er cas normand a été identifié le 28 février
61	27/02/2020	0	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie	Puisque le 1er cas normand a été identifié le 28 février
76	28/02/2020	1	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie	Pas clair du tout : le 1er cas de Normandie a été identifié le vendredi 28 février, mais sans précision sur sa localisation (juste : c'est un « cas-contact » du 2ème patient, identifié le 2 mars, et qui est lui résident de l'Eure ; j'en suis réduit à supposer que le 1er patient, qui a été en contact avec lui, habite dans la Seine-maritime, où il est hospitalisé ; en tout cas il n'habite pas dans l'Eure, puisque le 7 mars on n'annonce qu'un malade dans l'Eure, sans décès entretemps pour ce département)
27	02/03/2020	1	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie	aucune
50	05/03/2020	3	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-0	aucune
14	05/03/2020	1	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-0	aucune
50	07/03/2020	6	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-dans-la-manche	aucune
14	07/03/2020	1	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-regional-au-7-mars-2020	aucune
76	07/03/2020	2	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-regional-au-7-mars-2020	aucune
27	07/03/2020	1	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-regional-au-7-mars-2020	aucune
50	08/03/2020	6	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-au-8-mars	aucune
14	08/03/2020	2	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-au-8-mars	aucune
76	08/03/2020	8	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-au-8-mars	aucune
27	08/03/2020	6	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-au-8-mars	aucune
50	09/03/2020	6	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-9-mars-2020	aucune
14	09/03/2020	2	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-9-mars-2020	aucune
76	09/03/2020	10	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-9-mars-2020	aucune
27	09/03/2020	7	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-9-mars-2020	aucune
50	10/03/2020	6	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-10-mars-2020	aucune
14	10/03/2020	7	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-10-mars-2020	aucune
76	10/03/2020	15	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-10-mars-2020	aucune
27	10/03/2020	11	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-10-mars-2020	aucune
61	11/03/2020	2	https://www.normandie.ars.sante.fr/coronavirus-covid-19-point-de-situation-dans-lorne-11-mars	aucune
50	11/03/2020	10	https://www.normandie.ars.sante.fr/covid-19-point-de-situation-au-11-mars	aucune
14	11/03/2020	15	https://www.normandie.ars.sante.fr/covid-19-point-de-situation-au-11-mars	aucune
76	11/03/2020	16	https://www.normandie.ars.sante.fr/covid-19-point-de-situation-au-11-mars	aucune
27	11/03/2020	14	https://www.normandie.ars.sante.fr/covid-19-point-de-situation-au-11-mars	aucune
50	12/03/2020	10	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-12-mars-2020	aucune
14	12/03/2020	20	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-12-mars-2020	aucune
76	12/03/2020	19	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-12-mars-2020	aucune
27	12/03/2020	17	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-12-mars-2020	aucune
61	12/03/2020	2	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-12-mars-2020	aucune
50	13/03/2020	20	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-13-mars-2020	aucune
14	13/03/2020	32	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-13-mars-2020	aucune
76	13/03/2020	21	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-13-mars-2020	aucune
27	13/03/2020	22	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-13-mars-2020	aucune
61	13/03/2020	2	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-13-mars-2020	aucune
50	14/03/2020	27	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-14-mars-2020	aucune
14	14/03/2020	50	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-14-mars-2020	aucune
76	14/03/2020	23	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-14-mars-2020	aucune
27	14/03/2020	25	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-14-mars-2020	aucune
61	14/03/2020	2	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-14-mars-2020	aucune
50	15/03/2020	28	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-15-mars-2020	aucune
14	15/03/2020	57	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-15-mars-2020	aucune
76	15/03/2020	30	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-15-mars-2020	aucune
27	15/03/2020	25	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-15-mars-2020	aucune
61	15/03/2020	3	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-15-mars-2020	aucune
50	17/03/2020	32	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-18-mars-2020	En faisant la soustraction des nouveaux cas du 18 mars pour connaître les valeurs du 17 mars
14	17/03/2020	66	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-18-mars-2020	En faisant la soustraction des nouveaux cas du 18 mars pour connaître les valeurs du 17 mars
76	17/03/2020	39	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-18-mars-2020	En faisant la soustraction des nouveaux cas du 18 mars pour connaître les valeurs du 17 mars
